date,market,crop,price_per_kg
2023-02-12,ibadan,maize,260.69
2023-02-13,ibadan,maize,246.84
2023-02-14,ibadan,maize,262.74
2023-02-15,ibadan,maize,279.23
2023-02-16,ibadan,maize,263.98
2023-02-17,ibadan,maize,256.68
2023-02-18,ibadan,maize,265.98
2023-02-19,ibadan,maize,276.97
2023-02-20,ibadan,maize,251.02
2023-02-21,ibadan,maize,256.32
2023-02-22,ibadan,maize,273.53
2023-02-23,ibadan,maize,253.91
2023-02-24,ibadan,maize,301.01
2023-02-25,ibadan,maize,270.84
2023-02-26,ibadan,maize,260.3
2023-02-27,ibadan,maize,262.06
2023-02-28,ibadan,maize,267.39
2023-03-01,ibadan,maize,266.57
2023-03-02,ibadan,maize,244.79
2023-03-03,ibadan,maize,294.21
2023-03-04,ibadan,maize,275.97
2023-03-05,ibadan,maize,276.23
2023-03-06,ibadan,maize,288.99
2023-03-07,ibadan,maize,262.07
2023-03-08,ibadan,maize,266.81
2023-03-09,ibadan,maize,284.97
2023-03-10,ibadan,maize,277.75
2023-03-11,ibadan,maize,284.12
2023-03-12,ibadan,maize,278.31
2023-03-13,ibadan,maize,276.35
2023-03-14,ibadan,maize,301.18
2023-03-15,ibadan,maize,296.19
2023-03-16,ibadan,maize,244.53
2023-03-17,ibadan,maize,302.98
2023-03-18,ibadan,maize,313.25
2023-03-19,ibadan,maize,300.07
2023-03-20,ibadan,maize,279.31
2023-03-21,ibadan,maize,272.73
2023-03-22,ibadan,maize,293.75
2023-03-23,ibadan,maize,274.43
2023-03-24,ibadan,maize,288.99
2023-03-25,ibadan,maize,283.8
2023-03-26,ibadan,maize,302.22
2023-03-27,ibadan,maize,279.06
2023-03-28,ibadan,maize,278.59
2023-03-29,ibadan,maize,290.87
2023-03-30,ibadan,maize,313.88
2023-03-31,ibadan,maize,287.12
2023-04-01,ibadan,maize,280.14
2023-04-02,ibadan,maize,299.01
2023-04-03,ibadan,maize,297.25
2023-04-04,ibadan,maize,273.14
2023-04-05,ibadan,maize,279.46
2023-04-06,ibadan,maize,303.55
2023-04-07,ibadan,maize,294.04
2023-04-08,ibadan,maize,251.98
2023-04-09,ibadan,maize,295.3
2023-04-10,ibadan,maize,302.02
2023-04-11,ibadan,maize,276.49
2023-04-12,ibadan,maize,298.82
2023-04-13,ibadan,maize,316.47
2023-04-14,ibadan,maize,295.13
2023-04-15,ibadan,maize,280.41
2023-04-16,ibadan,maize,282.1
2023-04-17,ibadan,maize,290.1
2023-04-18,ibadan,maize,295.61
2023-04-19,ibadan,maize,291.18
2023-04-20,ibadan,maize,297.75
2023-04-21,ibadan,maize,288.44
2023-04-22,ibadan,maize,293.38
2023-04-23,ibadan,maize,304.97
2023-04-24,ibadan,maize,275.48
2023-04-25,ibadan,maize,292.74
2023-04-26,ibadan,maize,292.83
2023-04-27,ibadan,maize,304.84
2023-04-28,ibadan,maize,288.21
2023-04-29,ibadan,maize,301.16
2023-04-30,ibadan,maize,307.82
2023-05-01,ibadan,maize,264.81
2023-05-02,ibadan,maize,308.97
2023-05-03,ibadan,maize,277.6
2023-05-04,ibadan,maize,276.09
2023-05-05,ibadan,maize,250.09
2023-05-06,ibadan,maize,280.47
2023-05-07,ibadan,maize,292.18
2023-05-08,ibadan,maize,286.7
2023-05-09,ibadan,maize,285.58
2023-05-10,ibadan,maize,276.13
2023-05-11,ibadan,maize,305.06
2023-05-12,ibadan,maize,306.42
2023-05-13,ibadan,maize,298.54
2023-05-14,ibadan,maize,264.91
2023-05-15,ibadan,maize,325.64
2023-05-16,ibadan,maize,294.6
2023-05-17,ibadan,maize,300.32
2023-05-18,ibadan,maize,270.55
2023-05-19,ibadan,maize,292.24
2023-05-20,ibadan,maize,298.41
2023-05-21,ibadan,maize,290.28
2023-05-22,ibadan,maize,305.03
2023-05-23,ibadan,maize,311.24
2023-05-24,ibadan,maize,272.59
2023-05-25,ibadan,maize,304.55
2023-05-26,ibadan,maize,297.83
2023-05-27,ibadan,maize,291.93
2023-05-28,ibadan,maize,268.99
2023-05-29,ibadan,maize,313.44
2023-05-30,ibadan,maize,297.54
2023-05-31,ibadan,maize,265.62
2023-06-01,ibadan,maize,288.0
2023-06-02,ibadan,maize,296.22
2023-06-03,ibadan,maize,298.72
2023-06-04,ibadan,maize,289.34
2023-06-05,ibadan,maize,296.06
2023-06-06,ibadan,maize,321.88
2023-06-07,ibadan,maize,313.38
2023-06-08,ibadan,maize,276.8
2023-06-09,ibadan,maize,281.8
2023-06-10,ibadan,maize,288.73
2023-06-11,ibadan,maize,264.66
2023-06-12,ibadan,maize,270.44
2023-06-13,ibadan,maize,266.18
2023-06-14,ibadan,maize,272.92
2023-06-15,ibadan,maize,309.78
2023-06-16,ibadan,maize,276.82
2023-06-17,ibadan,maize,274.11
2023-06-18,ibadan,maize,301.79
2023-06-19,ibadan,maize,282.14
2023-06-20,ibadan,maize,294.6
2023-06-21,ibadan,maize,277.64
2023-06-22,ibadan,maize,261.75
2023-06-23,ibadan,maize,294.65
2023-06-24,ibadan,maize,264.95
2023-06-25,ibadan,maize,279.9
2023-06-26,ibadan,maize,276.42
2023-06-27,ibadan,maize,289.72
2023-06-28,ibadan,maize,278.5
2023-06-29,ibadan,maize,284.5
2023-06-30,ibadan,maize,263.32
2023-07-01,ibadan,maize,315.03
2023-07-02,ibadan,maize,268.04
2023-07-03,ibadan,maize,302.82
2023-07-04,ibadan,maize,287.19
2023-07-05,ibadan,maize,286.78
2023-07-06,ibadan,maize,289.61
2023-07-07,ibadan,maize,256.69
2023-07-08,ibadan,maize,297.95
2023-07-09,ibadan,maize,276.08
2023-07-10,ibadan,maize,300.9
2023-07-11,ibadan,maize,280.72
2023-07-12,ibadan,maize,277.14
2023-07-13,ibadan,maize,263.44
2023-07-14,ibadan,maize,270.79
2023-07-15,ibadan,maize,287.81
2023-07-16,ibadan,maize,262.22
2023-07-17,ibadan,maize,251.92
2023-07-18,ibadan,maize,268.12
2023-07-19,ibadan,maize,292.56
2023-07-20,ibadan,maize,305.96
2023-07-21,ibadan,maize,269.72
2023-07-22,ibadan,maize,256.65
2023-07-23,ibadan,maize,273.9
2023-07-24,ibadan,maize,281.23
2023-07-25,ibadan,maize,286.62
2023-07-26,ibadan,maize,308.98
2023-07-27,ibadan,maize,280.77
2023-07-28,ibadan,maize,301.25
2023-07-29,ibadan,maize,269.96
2023-07-30,ibadan,maize,277.6
2023-07-31,ibadan,maize,267.31
2023-08-01,ibadan,maize,265.65
2023-08-02,ibadan,maize,271.35
2023-08-03,ibadan,maize,270.71
2023-08-04,ibadan,maize,265.61
2023-08-05,ibadan,maize,266.01
2023-08-06,ibadan,maize,289.65
2023-08-07,ibadan,maize,304.09
2023-08-08,ibadan,maize,265.57
2023-08-09,ibadan,maize,267.71
2023-08-10,ibadan,maize,279.71
2023-08-11,ibadan,maize,318.17
2023-08-12,ibadan,maize,272.47
2023-08-13,ibadan,maize,285.03
2023-08-14,ibadan,maize,292.97
2023-08-15,ibadan,maize,275.04
2023-08-16,ibadan,maize,283.13
2023-08-17,ibadan,maize,278.07
2023-08-18,ibadan,maize,283.85
2023-08-19,ibadan,maize,253.27
2023-08-20,ibadan,maize,270.93
2023-08-21,ibadan,maize,274.56
2023-08-22,ibadan,maize,273.93
2023-08-23,ibadan,maize,283.3
2023-08-24,ibadan,maize,272.8
2023-08-25,ibadan,maize,249.14
2023-08-26,ibadan,maize,274.07
2023-08-27,ibadan,maize,252.12
2023-08-28,ibadan,maize,254.38
2023-08-29,ibadan,maize,258.06
2023-08-30,ibadan,maize,262.12
2023-08-31,ibadan,maize,240.79
2023-09-01,ibadan,maize,279.21
2023-09-02,ibadan,maize,245.61
2023-09-03,ibadan,maize,284.98
2023-09-04,ibadan,maize,245.22
2023-09-05,ibadan,maize,279.93
2023-09-06,ibadan,maize,260.38
2023-09-07,ibadan,maize,235.32
2023-09-08,ibadan,maize,244.73
2023-09-09,ibadan,maize,278.89
2023-09-10,ibadan,maize,265.66
2023-09-11,ibadan,maize,257.54
2023-09-12,ibadan,maize,225.91
2023-09-13,ibadan,maize,278.14
2023-09-14,ibadan,maize,284.74
2023-09-15,ibadan,maize,281.67
2023-09-16,ibadan,maize,247.63
2023-09-17,ibadan,maize,261.79
2023-09-18,ibadan,maize,262.97
2023-09-19,ibadan,maize,233.08
2023-09-20,ibadan,maize,257.6
2023-09-21,ibadan,maize,270.19
2023-09-22,ibadan,maize,265.31
2023-09-23,ibadan,maize,237.53
2023-09-24,ibadan,maize,240.75
2023-09-25,ibadan,maize,264.49
2023-09-26,ibadan,maize,261.79
2023-09-27,ibadan,maize,219.25
2023-09-28,ibadan,maize,215.9
2023-09-29,ibadan,maize,250.25
2023-09-30,ibadan,maize,242.37
2023-10-01,ibadan,maize,246.23
2023-10-02,ibadan,maize,244.2
2023-10-03,ibadan,maize,264.19
2023-10-04,ibadan,maize,250.95
2023-10-05,ibadan,maize,252.97
2023-10-06,ibadan,maize,229.09
2023-10-07,ibadan,maize,199.21
2023-10-08,ibadan,maize,264.35
2023-10-09,ibadan,maize,278.87
2023-10-10,ibadan,maize,242.22
2023-10-11,ibadan,maize,250.5
2023-10-12,ibadan,maize,251.24
2023-10-13,ibadan,maize,270.61
2023-10-14,ibadan,maize,258.78
2023-10-15,ibadan,maize,252.7
2023-10-16,ibadan,maize,245.92
2023-10-17,ibadan,maize,245.65
2023-10-18,ibadan,maize,223.42
2023-10-19,ibadan,maize,238.51
2023-10-20,ibadan,maize,256.71
2023-10-21,ibadan,maize,240.04
2023-10-22,ibadan,maize,243.78
2023-10-23,ibadan,maize,225.64
2023-10-24,ibadan,maize,249.0
2023-10-25,ibadan,maize,220.85
2023-10-26,ibadan,maize,246.12
2023-10-27,ibadan,maize,238.85
2023-10-28,ibadan,maize,215.84
2023-10-29,ibadan,maize,256.61
2023-10-30,ibadan,maize,238.32
2023-10-31,ibadan,maize,267.59
2023-11-01,ibadan,maize,261.73
2023-11-02,ibadan,maize,227.04
2023-11-03,ibadan,maize,228.05
2023-11-04,ibadan,maize,222.23
2023-11-05,ibadan,maize,215.92
2023-11-06,ibadan,maize,232.66
2023-11-07,ibadan,maize,259.65
2023-11-08,ibadan,maize,210.38
2023-11-09,ibadan,maize,250.53
2023-11-10,ibadan,maize,249.07
2023-11-11,ibadan,maize,245.72
2023-11-12,ibadan,maize,248.1
2023-11-13,ibadan,maize,221.06
2023-11-14,ibadan,maize,248.08
2023-11-15,ibadan,maize,228.74
2023-11-16,ibadan,maize,200.66
2023-11-17,ibadan,maize,237.19
2023-11-18,ibadan,maize,223.84
2023-11-19,ibadan,maize,255.81
2023-11-20,ibadan,maize,231.61
2023-11-21,ibadan,maize,236.28
2023-11-22,ibadan,maize,241.13
2023-11-23,ibadan,maize,231.38
2023-11-24,ibadan,maize,233.6
2023-11-25,ibadan,maize,247.28
2023-11-26,ibadan,maize,219.25
2023-11-27,ibadan,maize,224.43
2023-11-28,ibadan,maize,220.42
2023-11-29,ibadan,maize,255.38
2023-11-30,ibadan,maize,224.04
2023-12-01,ibadan,maize,232.07
2023-12-02,ibadan,maize,225.28
2023-12-03,ibadan,maize,229.45
2023-12-04,ibadan,maize,223.08
2023-12-05,ibadan,maize,240.5
2023-12-06,ibadan,maize,218.47
2023-12-07,ibadan,maize,213.84
2023-12-08,ibadan,maize,225.35
2023-12-09,ibadan,maize,221.78
2023-12-10,ibadan,maize,213.84
2023-12-11,ibadan,maize,228.59
2023-12-12,ibadan,maize,209.02
2023-12-13,ibadan,maize,258.44
2023-12-14,ibadan,maize,211.39
2023-12-15,ibadan,maize,223.71
2023-12-16,ibadan,maize,227.22
2023-12-17,ibadan,maize,257.69
2023-12-18,ibadan,maize,207.82
2023-12-19,ibadan,maize,235.15
2023-12-20,ibadan,maize,248.22
2023-12-21,ibadan,maize,228.56
2023-12-22,ibadan,maize,216.02
2023-12-23,ibadan,maize,231.53
2023-12-24,ibadan,maize,255.43
2023-12-25,ibadan,maize,224.18
2023-12-26,ibadan,maize,254.17
2023-12-27,ibadan,maize,237.03
2023-12-28,ibadan,maize,251.29
2023-12-29,ibadan,maize,236.55
2023-12-30,ibadan,maize,226.35
2023-12-31,ibadan,maize,257.42
2024-01-01,ibadan,maize,236.86
2024-01-02,ibadan,maize,236.08
2024-01-03,ibadan,maize,245.53
2024-01-04,ibadan,maize,247.33
2024-01-05,ibadan,maize,245.81
2024-01-06,ibadan,maize,214.33
2024-01-07,ibadan,maize,224.86
2024-01-08,ibadan,maize,224.7
2024-01-09,ibadan,maize,223.04
2024-01-10,ibadan,maize,221.82
2024-01-11,ibadan,maize,224.9
2024-01-12,ibadan,maize,239.74
2024-01-13,ibadan,maize,242.21
2024-01-14,ibadan,maize,235.13
2024-01-15,ibadan,maize,229.1
2024-01-16,ibadan,maize,254.11
2024-01-17,ibadan,maize,234.34
2024-01-18,ibadan,maize,249.54
2024-01-19,ibadan,maize,227.74
2024-01-20,ibadan,maize,242.29
2024-01-21,ibadan,maize,256.05
2024-01-22,ibadan,maize,198.59
2024-01-23,ibadan,maize,227.32
2024-01-24,ibadan,maize,245.78
2024-01-25,ibadan,maize,255.05
2024-01-26,ibadan,maize,240.54
2024-01-27,ibadan,maize,238.54
2024-01-28,ibadan,maize,261.58
2024-01-29,ibadan,maize,256.92
2024-01-30,ibadan,maize,225.91
2024-01-31,ibadan,maize,240.55
2024-02-01,ibadan,maize,244.38
2024-02-02,ibadan,maize,264.49
2024-02-03,ibadan,maize,252.33
2024-02-04,ibadan,maize,238.47
2024-02-05,ibadan,maize,243.49
2024-02-06,ibadan,maize,213.08
2024-02-07,ibadan,maize,255.03
2024-02-08,ibadan,maize,250.63
2024-02-09,ibadan,maize,259.21
2024-02-10,ibadan,maize,239.74
2024-02-11,ibadan,maize,244.04
2024-02-12,ibadan,maize,235.49
2024-02-13,ibadan,maize,226.09
2024-02-14,ibadan,maize,234.41
2024-02-15,ibadan,maize,217.0
2024-02-16,ibadan,maize,257.26
2024-02-17,ibadan,maize,212.53
2024-02-18,ibadan,maize,274.31
2024-02-19,ibadan,maize,219.27
2024-02-20,ibadan,maize,267.3
2024-02-21,ibadan,maize,232.53
2024-02-22,ibadan,maize,254.37
2024-02-23,ibadan,maize,235.59
2024-02-24,ibadan,maize,271.4
2024-02-25,ibadan,maize,248.01
2024-02-26,ibadan,maize,263.46
2024-02-27,ibadan,maize,249.31
2024-02-28,ibadan,maize,253.77
2024-02-29,ibadan,maize,258.04
2024-03-01,ibadan,maize,241.76
2024-03-02,ibadan,maize,231.22
2024-03-03,ibadan,maize,231.35
2024-03-04,ibadan,maize,251.53
2024-03-05,ibadan,maize,244.1
2024-03-06,ibadan,maize,220.36
2024-03-07,ibadan,maize,259.63
2024-03-08,ibadan,maize,234.82
2024-03-09,ibadan,maize,236.13
2024-03-10,ibadan,maize,252.93
2024-03-11,ibadan,maize,240.87
2024-03-12,ibadan,maize,256.28
2024-03-13,ibadan,maize,283.78
2024-03-14,ibadan,maize,249.92
2024-03-15,ibadan,maize,240.47
2024-03-16,ibadan,maize,259.08
2024-03-17,ibadan,maize,245.61
2024-03-18,ibadan,maize,257.78
2024-03-19,ibadan,maize,262.54
2024-03-20,ibadan,maize,257.93
2024-03-21,ibadan,maize,259.78
2024-03-22,ibadan,maize,262.27
2024-03-23,ibadan,maize,283.29
2024-03-24,ibadan,maize,256.81
2024-03-25,ibadan,maize,262.88
2024-03-26,ibadan,maize,274.2
2024-03-27,ibadan,maize,268.95
2024-03-28,ibadan,maize,257.38
2024-03-29,ibadan,maize,276.31
2024-03-30,ibadan,maize,250.96
2024-03-31,ibadan,maize,260.91
2024-04-01,ibadan,maize,253.51
2024-04-02,ibadan,maize,273.72
2024-04-03,ibadan,maize,283.22
2024-04-04,ibadan,maize,269.66
2024-04-05,ibadan,maize,268.05
2024-04-06,ibadan,maize,254.74
2024-04-07,ibadan,maize,257.81
2024-04-08,ibadan,maize,251.21
2024-04-09,ibadan,maize,237.41
2024-04-10,ibadan,maize,264.04
2024-04-11,ibadan,maize,265.96
2024-04-12,ibadan,maize,302.6
2024-04-13,ibadan,maize,294.26
2024-04-14,ibadan,maize,280.12
2024-04-15,ibadan,maize,303.01
2024-04-16,ibadan,maize,293.46
2024-04-17,ibadan,maize,244.42
2024-04-18,ibadan,maize,289.88
2024-04-19,ibadan,maize,285.26
2024-04-20,ibadan,maize,271.23
2024-04-21,ibadan,maize,255.37
2024-04-22,ibadan,maize,285.3
2024-04-23,ibadan,maize,246.84
2024-04-24,ibadan,maize,277.45
2024-04-25,ibadan,maize,269.34
2024-04-26,ibadan,maize,260.55
2024-04-27,ibadan,maize,296.87
2024-04-28,ibadan,maize,279.49
2024-04-29,ibadan,maize,283.21
2024-04-30,ibadan,maize,294.51
2024-05-01,ibadan,maize,281.71
2024-05-02,ibadan,maize,289.01
2024-05-03,ibadan,maize,294.91
2024-05-04,ibadan,maize,291.86
2024-05-05,ibadan,maize,288.34
2024-05-06,ibadan,maize,310.78
2024-05-07,ibadan,maize,303.46
2024-05-08,ibadan,maize,284.66
2024-05-09,ibadan,maize,273.22
2024-05-10,ibadan,maize,296.4
2024-05-11,ibadan,maize,290.81
2024-05-12,ibadan,maize,313.18
2024-05-13,ibadan,maize,303.23
2024-05-14,ibadan,maize,300.54
2024-05-15,ibadan,maize,290.15
2024-05-16,ibadan,maize,277.75
2024-05-17,ibadan,maize,288.22
2024-05-18,ibadan,maize,298.64
2024-05-19,ibadan,maize,267.01
2024-05-20,ibadan,maize,310.95
2024-05-21,ibadan,maize,323.57
2024-05-22,ibadan,maize,265.56
2024-05-23,ibadan,maize,274.08
2024-05-24,ibadan,maize,298.44
2024-05-25,ibadan,maize,287.14
2024-05-26,ibadan,maize,300.01
2024-05-27,ibadan,maize,295.71
2024-05-28,ibadan,maize,282.37
2024-05-29,ibadan,maize,316.68
2024-05-30,ibadan,maize,305.2
2024-05-31,ibadan,maize,290.8
2024-06-01,ibadan,maize,321.48
2024-06-02,ibadan,maize,292.63
2024-06-03,ibadan,maize,282.47
2024-06-04,ibadan,maize,303.81
2024-06-05,ibadan,maize,306.83
2024-06-06,ibadan,maize,309.97
2024-06-07,ibadan,maize,312.9
2024-06-08,ibadan,maize,310.79
2024-06-09,ibadan,maize,310.72
2024-06-10,ibadan,maize,295.93
2024-06-11,ibadan,maize,294.88
2024-06-12,ibadan,maize,316.17
2024-06-13,ibadan,maize,309.4
2024-06-14,ibadan,maize,318.33
2024-06-15,ibadan,maize,281.94
2024-06-16,ibadan,maize,300.05
2024-06-17,ibadan,maize,335.7
2024-06-18,ibadan,maize,316.42
2024-06-19,ibadan,maize,313.15
2024-06-20,ibadan,maize,319.66
2024-06-21,ibadan,maize,342.05
2024-06-22,ibadan,maize,339.45
2024-06-23,ibadan,maize,287.7
2024-06-24,ibadan,maize,293.56
2024-06-25,ibadan,maize,288.14
2024-06-26,ibadan,maize,301.25
2024-06-27,ibadan,maize,313.42
2024-06-28,ibadan,maize,316.6
2024-06-29,ibadan,maize,291.18
2024-06-30,ibadan,maize,286.7
2024-07-01,ibadan,maize,303.24
2024-07-02,ibadan,maize,328.21
2024-07-03,ibadan,maize,331.19
2024-07-04,ibadan,maize,340.6
2024-07-05,ibadan,maize,315.64
2024-07-06,ibadan,maize,328.62
2024-07-07,ibadan,maize,331.69
2024-07-08,ibadan,maize,310.1
2024-07-09,ibadan,maize,323.41
2024-07-10,ibadan,maize,327.77
2024-07-11,ibadan,maize,305.27
2024-07-12,ibadan,maize,342.9
2024-07-13,ibadan,maize,318.74
2024-07-14,ibadan,maize,320.96
2024-07-15,ibadan,maize,306.23
2024-07-16,ibadan,maize,309.04
2024-07-17,ibadan,maize,288.72
2024-07-18,ibadan,maize,321.94
2024-07-19,ibadan,maize,358.07
2024-07-20,ibadan,maize,306.96
2024-07-21,ibadan,maize,365.62
2024-07-22,ibadan,maize,343.15
2024-07-23,ibadan,maize,315.92
2024-07-24,ibadan,maize,323.55
2024-07-25,ibadan,maize,321.49
2024-07-26,ibadan,maize,348.68
2024-07-27,ibadan,maize,331.63
2024-07-28,ibadan,maize,341.63
2024-07-29,ibadan,maize,329.9
2024-07-30,ibadan,maize,323.32
2024-07-31,ibadan,maize,330.01
2024-08-01,ibadan,maize,319.57
2024-08-02,ibadan,maize,304.58
2024-08-03,ibadan,maize,337.92
2024-08-04,ibadan,maize,304.39
2024-08-05,ibadan,maize,322.63
2024-08-06,ibadan,maize,320.38
2024-08-07,ibadan,maize,336.43
2024-08-08,ibadan,maize,350.11
2024-08-09,ibadan,maize,345.08
2024-08-10,ibadan,maize,337.53
2024-08-11,ibadan,maize,318.73
2024-08-12,ibadan,maize,325.46
2024-08-13,ibadan,maize,323.53
2024-08-14,ibadan,maize,321.67
2024-08-15,ibadan,maize,322.84
2024-08-16,ibadan,maize,322.64
2024-08-17,ibadan,maize,322.17
2024-08-18,ibadan,maize,343.14
2024-08-19,ibadan,maize,314.01
2024-08-20,ibadan,maize,318.92
2024-08-21,ibadan,maize,306.6
2024-08-22,ibadan,maize,350.52
2024-08-23,ibadan,maize,318.37
2024-08-24,ibadan,maize,339.77
2024-08-25,ibadan,maize,337.19
2024-08-26,ibadan,maize,349.62
2024-08-27,ibadan,maize,327.41
2024-08-28,ibadan,maize,316.75
2024-08-29,ibadan,maize,307.97
2024-08-30,ibadan,maize,290.13
2024-08-31,ibadan,maize,333.22
2024-09-01,ibadan,maize,342.26
2024-09-02,ibadan,maize,337.9
2024-09-03,ibadan,maize,308.75
2024-09-04,ibadan,maize,346.3
2024-09-05,ibadan,maize,321.0
2024-09-06,ibadan,maize,318.0
2024-09-07,ibadan,maize,320.76
2024-09-08,ibadan,maize,332.46
2024-09-09,ibadan,maize,309.66
2024-09-10,ibadan,maize,330.82
2024-09-11,ibadan,maize,337.64
2024-09-12,ibadan,maize,347.55
2024-09-13,ibadan,maize,333.95
2024-09-14,ibadan,maize,311.82
2024-09-15,ibadan,maize,333.54
2024-09-16,ibadan,maize,315.87
2024-09-17,ibadan,maize,315.0
2024-09-18,ibadan,maize,311.4
2024-09-19,ibadan,maize,303.36
2024-09-20,ibadan,maize,322.93
2024-09-21,ibadan,maize,347.64
2024-09-22,ibadan,maize,364.05
2024-09-23,ibadan,maize,322.67
2024-09-24,ibadan,maize,346.83
2024-09-25,ibadan,maize,325.14
2024-09-26,ibadan,maize,306.73
2024-09-27,ibadan,maize,340.97
2024-09-28,ibadan,maize,334.07
2024-09-29,ibadan,maize,357.08
2024-09-30,ibadan,maize,308.04
2024-10-01,ibadan,maize,371.15
2024-10-02,ibadan,maize,353.45
2024-10-03,ibadan,maize,329.83
2024-10-04,ibadan,maize,325.6
2024-10-05,ibadan,maize,319.38
2024-10-06,ibadan,maize,331.29
2024-10-07,ibadan,maize,326.86
2024-10-08,ibadan,maize,336.89
2024-10-09,ibadan,maize,324.93
2024-10-10,ibadan,maize,349.72
2024-10-11,ibadan,maize,330.72
2024-10-12,ibadan,maize,324.97
2024-10-13,ibadan,maize,343.5
2024-10-14,ibadan,maize,304.67
2024-10-15,ibadan,maize,333.14
2024-10-16,ibadan,maize,328.34
2024-10-17,ibadan,maize,307.17
2024-10-18,ibadan,maize,302.62
2024-10-19,ibadan,maize,342.1
2024-10-20,ibadan,maize,341.18
2024-10-21,ibadan,maize,329.42
2024-10-22,ibadan,maize,351.74
2024-10-23,ibadan,maize,332.88
2024-10-24,ibadan,maize,344.45
2024-10-25,ibadan,maize,332.1
2024-10-26,ibadan,maize,321.69
2024-10-27,ibadan,maize,310.02
2024-10-28,ibadan,maize,316.39
2024-10-29,ibadan,maize,321.18
2024-10-30,ibadan,maize,344.57
2024-10-31,ibadan,maize,335.64
2024-11-01,ibadan,maize,328.94
2024-11-02,ibadan,maize,336.54
2024-11-03,ibadan,maize,331.25
2024-11-04,ibadan,maize,327.09
2024-11-05,ibadan,maize,301.09
2024-11-06,ibadan,maize,339.3
2024-11-07,ibadan,maize,315.67
2024-11-08,ibadan,maize,337.95
2024-11-09,ibadan,maize,339.05
2024-11-10,ibadan,maize,311.65
2024-11-11,ibadan,maize,334.98
2024-11-12,ibadan,maize,315.52
2024-11-13,ibadan,maize,315.28
2024-11-14,ibadan,maize,323.89
2024-11-15,ibadan,maize,323.95
2024-11-16,ibadan,maize,320.02
2024-11-17,ibadan,maize,299.64
2024-11-18,ibadan,maize,317.0
2024-11-19,ibadan,maize,351.68
2024-11-20,ibadan,maize,277.43
2024-11-21,ibadan,maize,330.41
2024-11-22,ibadan,maize,332.79
2024-11-23,ibadan,maize,297.16
2024-11-24,ibadan,maize,309.78
2024-11-25,ibadan,maize,301.65
2024-11-26,ibadan,maize,342.95
2024-11-27,ibadan,maize,331.62
2024-11-28,ibadan,maize,331.95
2024-11-29,ibadan,maize,316.52
2024-11-30,ibadan,maize,333.53
2024-12-01,ibadan,maize,313.88
2024-12-02,ibadan,maize,333.45
2024-12-03,ibadan,maize,311.05
2024-12-04,ibadan,maize,302.91
2024-12-05,ibadan,maize,338.87
2024-12-06,ibadan,maize,311.74
2024-12-07,ibadan,maize,298.52
2024-12-08,ibadan,maize,297.96
2024-12-09,ibadan,maize,297.61
2024-12-10,ibadan,maize,322.77
2024-12-11,ibadan,maize,308.59
2024-12-12,ibadan,maize,343.17
2024-12-13,ibadan,maize,326.53
2024-12-14,ibadan,maize,312.56
2024-12-15,ibadan,maize,328.89
2024-12-16,ibadan,maize,300.75
2024-12-17,ibadan,maize,280.49
2024-12-18,ibadan,maize,292.71
2024-12-19,ibadan,maize,308.89
2024-12-20,ibadan,maize,303.07
2024-12-21,ibadan,maize,317.94
2024-12-22,ibadan,maize,303.67
2024-12-23,ibadan,maize,315.99
2024-12-24,ibadan,maize,326.56
2024-12-25,ibadan,maize,302.36
2024-12-26,ibadan,maize,311.91
2024-12-27,ibadan,maize,277.77
2024-12-28,ibadan,maize,301.15
2024-12-29,ibadan,maize,284.55
2024-12-30,ibadan,maize,304.23
2024-12-31,ibadan,maize,305.14
2023-01-01,abuja,maize,260.19
2023-01-02,abuja,maize,257.19
2023-01-03,abuja,maize,237.66
2023-01-04,abuja,maize,250.29
2023-01-05,abuja,maize,277.94
2023-01-06,abuja,maize,274.61
2023-01-07,abuja,maize,275.55
2023-01-08,abuja,maize,267.96
2023-01-09,abuja,maize,276.23
2023-01-10,abuja,maize,270.26
2023-01-11,abuja,maize,264.47
2023-01-12,abuja,maize,285.96
2023-01-13,abuja,maize,264.5
2023-01-14,abuja,maize,256.92
2023-01-15,abuja,maize,288.55
2023-01-16,abuja,maize,289.5
2023-01-17,abuja,maize,246.17
2023-01-18,abuja,maize,281.41
