date,market,crop,quantity_sold,selling_price
2024-07-13,lagos,maize,3489,427.2144155051806
2024-07-14,lagos,maize,5321,394.97015421308646
2024-07-15,lagos,maize,3871,401.4238921612998
2024-07-16,lagos,maize,3423,389.5089985815998
2024-07-17,lagos,maize,2538,385.62548482515564
2024-07-18,lagos,maize,4511,393.3992036957077
2024-07-19,lagos,maize,5356,439.8121585489885
2024-07-20,lagos,maize,3370,404.39528132257317
2024-07-21,lagos,maize,2317,432.1176645976994
2024-07-22,lagos,maize,3845,418.0926732070015
2024-07-23,lagos,maize,4707,399.7103500593382
2024-07-24,lagos,maize,3714,420.66803910151066
2024-07-25,lagos,maize,4100,420.4314765761682
2024-07-26,lagos,maize,3723,423.269167178881
2024-07-27,lagos,maize,3722,435.6951040021011
2024-07-28,lagos,maize,4684,434.09664777332114
2024-07-29,lagos,maize,3472,431.78870500124617
2024-07-30,lagos,maize,2432,430.99943863443895
2024-07-31,lagos,maize,4512,429.0321611645699
2024-08-01,lagos,maize,5801,410.1245884785791
2024-08-02,lagos,maize,3790,377.65899387018993
2024-08-03,lagos,maize,2576,455.51656095719017
2024-08-04,lagos,maize,3402,388.8004560059943
2024-08-05,lagos,maize,4033,383.2782321713492
2024-08-06,lagos,maize,3281,393.48881380624795
2024-08-07,lagos,maize,5228,452.17769973199444
2024-08-08,lagos,maize,2062,470.9231439284116
2024-08-09,lagos,maize,4069,454.568819885119
2024-08-10,lagos,maize,3263,411.6593920775159
2024-08-11,lagos,maize,4414,411.5445355536684
2024-08-12,lagos,maize,4274,401.8732347607129
2024-08-13,lagos,maize,3299,424.79470993685845
2024-08-14,lagos,maize,5109,396.56237123334205
2024-08-15,lagos,maize,4081,435.06015051051804
2024-08-16,lagos,maize,2660,424.30147315091955
2024-08-17,lagos,maize,3715,396.95114209867955
2024-08-18,lagos,maize,5361,454.24389392688914
2024-08-19,lagos,maize,5042,396.2069997882387
2024-08-20,lagos,maize,4225,416.7015527069573
2024-08-21,lagos,maize,3766,362.35256504430606
2024-08-22,lagos,maize,4790,428.515865085308
2024-08-23,lagos,maize,4201,415.08244109005074
2024-08-24,lagos,maize,4446,419.40939960976664
2024-08-25,lagos,maize,4785,407.87519155876487
2024-08-26,lagos,maize,5081,469.467448461549
2024-08-27,lagos,maize,2912,406.5787498798127
2024-08-28,lagos,maize,3069,378.52762618736136
2024-08-29,lagos,maize,2933,404.9568171489353
2024-08-30,lagos,maize,4509,361.48550733438833
2024-08-31,lagos,maize,5679,435.8251832359354
2024-09-01,lagos,maize,3524,417.0437285341576
2024-09-02,lagos,maize,4077,398.8905547641768
2024-09-03,lagos,maize,4295,385.80516109348264
2024-09-04,lagos,maize,5063,426.28777894891493
2024-09-05,lagos,maize,3782,396.55703910616904
2024-09-06,lagos,maize,3858,413.52110973582074
2024-09-07,lagos,maize,3718,412.6662462591278
2024-09-08,lagos,maize,5110,438.81574777732214
2024-09-09,lagos,maize,3439,366.0265898762843
2024-09-10,lagos,maize,3357,441.0140096703248
2024-09-11,lagos,maize,2549,426.7925261008787
2024-09-12,lagos,maize,3434,435.51106484891915
2024-09-13,lagos,maize,2815,431.62134778698663
2024-09-14,lagos,maize,3910,401.78821339666985
2024-09-15,lagos,maize,3626,409.35913073505594
2024-09-16,lagos,maize,2600,412.9773149752169
2024-09-17,lagos,maize,4899,374.78005602707736
2024-09-18,lagos,maize,4214,412.92488281983253
2024-09-19,lagos,maize,3785,362.5821563233792
2024-09-20,lagos,maize,3798,414.58253625485014
2024-09-21,lagos,maize,4363,414.08527526158497
2024-09-22,lagos,maize,3289,466.21516081044757
2024-09-23,lagos,maize,2279,409.1753755377045
2024-09-24,lagos,maize,4452,419.9250636896611
2024-09-25,lagos,maize,3962,392.17934590290025
2024-09-26,lagos,maize,3682,386.75698634879217
2024-09-27,lagos,maize,4159,430.00375601400924
2024-09-28,lagos,maize,4360,409.9598588635773
2024-09-29,lagos,maize,3840,438.5637733710559
2024-09-30,lagos,maize,3553,382.24740385549984
2024-10-01,lagos,maize,3665,480.3703701276869
2024-10-02,lagos,maize,4611,428.6785164570511
2024-10-03,lagos,maize,4472,391.03694699602
2024-10-04,lagos,maize,3832,394.88888207095965
2024-10-05,lagos,maize,4611,409.3684658406212
2024-10-06,lagos,maize,3525,435.3061198680214
2024-10-07,lagos,maize,4310,397.0385071763116
2024-10-08,lagos,maize,4930,408.36351606738265
2024-10-09,lagos,maize,3978,396.5257729579735
2024-10-10,lagos,maize,3708,429.3903617998336
2024-10-11,lagos,maize,3652,435.5251154107068
2024-10-12,lagos,maize,3859,390.34428631535593
2024-10-13,lagos,maize,4623,418.1285660843795
2024-10-14,lagos,maize,4697,409.0404064680869
2024-10-15,lagos,maize,4928,393.7758583069065
2024-10-16,lagos,maize,4030,437.2480997754717
2024-10-17,lagos,maize,5328,392.14617513614365
2024-10-18,lagos,maize,5564,399.4626944105778
2024-10-19,lagos,maize,3497,419.8105526725393
2024-10-20,lagos,maize,3871,414.7771765276919
2024-10-21,lagos,maize,3247,412.41754541677574
2024-10-22,lagos,maize,4019,456.00737880834936
2024-10-23,lagos,maize,4130,430.68571692955084
2024-10-24,lagos,maize,3746,424.74520270746166
2024-10-25,lagos,maize,5686,411.89567038353186
2024-10-26,lagos,maize,3006,417.1025376125402
2024-10-27,lagos,maize,3062,396.39709514274523
2024-10-28,lagos,maize,5378,410.66031924391285
2024-10-29,lagos,maize,2492,412.07506065788357
2024-10-30,lagos,maize,4798,412.8404058517317
2024-10-31,lagos,maize,3493,428.08348192125294
2024-11-01,lagos,maize,4597,400.0897696597661
2024-11-02,lagos,maize,2829,440.7653285467492
2024-11-03,lagos,maize,4290,438.82806400123997
2024-11-04,lagos,maize,3797,405.79672109137124
2024-11-05,lagos,maize,5221,359.73719182257196
2024-11-06,lagos,maize,3308,404.8551078508506
2024-11-07,lagos,maize,4149,380.2768796008803
2024-11-08,lagos,maize,3130,414.4421101537668
2024-11-09,lagos,maize,2992,402.5228431785988
2024-11-10,lagos,maize,4847,398.3927322469912
2024-11-11,lagos,maize,3953,432.9199962140596
2024-11-12,lagos,maize,4957,415.3502093188357
2024-11-13,lagos,maize,3464,396.8824013171644
2024-11-14,lagos,maize,4095,389.16886596100784
2024-11-15,lagos,maize,4782,436.3168723877408
2024-11-16,lagos,maize,4930,411.39501177644996
2024-11-17,lagos,maize,3485,370.608828627297
2024-11-18,lagos,maize,4666,422.89972597714075
2024-11-19,lagos,maize,4596,429.88818911785614
2024-11-20,lagos,maize,4981,359.9008195899728
2024-11-21,lagos,maize,3777,429.05386304810924
2024-11-22,lagos,maize,4319,414.6198726716488
2024-11-23,lagos,maize,4250,358.89079115001107
2024-11-24,lagos,maize,3637,378.6011854761974
2024-11-25,lagos,maize,4564,368.7337523385696
2024-11-26,lagos,maize,4659,458.9123155453837
2024-11-27,lagos,maize,3468,398.45104401750626
2024-11-28,lagos,maize,5175,409.48370510678575
2024-11-29,lagos,maize,4381,392.39258330291915
2024-11-30,lagos,maize,3040,410.00494060731916
2024-12-01,lagos,maize,3371,401.2819563326111
2024-12-02,lagos,maize,4599,404.26435445575504
2024-12-03,lagos,maize,4673,408.7363174212465
2024-12-04,lagos,maize,5155,360.8008304356488
2024-12-05,lagos,maize,3606,410.6062137846565
2024-12-06,lagos,maize,3669,373.1213295771218
2024-12-07,lagos,maize,5629,394.5589086654011
2024-12-08,lagos,maize,5082,372.44092497015316
2024-12-09,lagos,maize,4197,377.7182650079211
2024-12-10,lagos,maize,4013,411.9154430487005
2024-12-11,lagos,maize,5509,389.00547080879113
2024-12-12,lagos,maize,3150,446.4735331384326
2024-12-13,lagos,maize,3864,430.22969681581753
2024-12-14,lagos,maize,4311,403.17706586484445
2024-12-15,lagos,maize,4706,411.61542549043907
2024-12-16,lagos,maize,3477,360.85460845621657
2024-12-17,lagos,maize,3989,356.4514811517343
2024-12-18,lagos,maize,4071,385.1238083890571
2024-12-19,lagos,maize,6109,378.970165050533
2024-12-20,lagos,maize,5156,381.1290743890235
2024-12-21,lagos,maize,5910,390.54642982915254
2024-12-22,lagos,maize,3774,398.7669424157308
2024-12-23,lagos,maize,5278,392.6918241444651
2024-12-24,lagos,maize,4678,408.8784274033105
2024-12-25,lagos,maize,4150,368.60913006692635
2024-12-26,lagos,maize,4397,407.86502473065406
2024-12-27,lagos,maize,3484,340.4832337694144
2024-12-28,lagos,maize,2488,376.72282964764247
2024-12-29,lagos,maize,3429,340.68756703828615
2024-12-30,lagos,maize,4262,393.9123115547046
2024-12-31,lagos,maize,4217,369.269208481828
2023-01-01,ibadan,maize,5182,270.4721185234916
2023-01-02,ibadan,maize,4628,255.8058500264631
2023-01-03,ibadan,maize,4873,264.9542208989092
2023-01-04,ibadan,maize,3442,261.20317160118327
2023-01-05,ibadan,maize,3448,284.8942037202154
2023-01-06,ibadan,maize,3261,287.8724674323189
2023-01-07,ibadan,maize,2781,270.4719432177808
2023-01-08,ibadan,maize,3849,283.1730990351071
2023-01-09,ibadan,maize,3740,300.16999678698636
2023-01-10,ibadan,maize,4520,279.67088058800346
2023-01-11,ibadan,maize,5448,291.20782588897544
2023-01-12,ibadan,maize,2517,305.2001072669843
2023-01-13,ibadan,maize,3702,284.6236391036866
2023-01-14,ibadan,maize,3706,254.97372731575774
2023-01-15,ibadan,maize,3936,316.69936766962553
2023-01-16,ibadan,maize,4102,290.9402301107004
2023-01-17,ibadan,maize,3507,248.94253469157576
2023-01-18,ibadan,maize,4393,295.20574685966864
2023-01-19,ibadan,maize,3155,261.8265133700277
2023-01-20,ibadan,maize,3115,304.50931167677527
2023-01-21,ibadan,maize,4820,271.73820731363725
2023-01-22,ibadan,maize,5096,304.1944492777838
2023-01-23,ibadan,maize,3299,278.1704005805887
2023-01-24,ibadan,maize,3377,283.51880505045006
2023-01-25,ibadan,maize,2984,283.8247334834564
2023-01-26,ibadan,maize,3688,273.7976570831389
2023-01-27,ibadan,maize,3188,278.82170542340606
2023-01-28,ibadan,maize,4572,289.54132615418206
2023-01-29,ibadan,maize,2962,324.29359183793855
2023-01-30,ibadan,maize,4439,287.83108527001446
2023-01-31,ibadan,maize,4527,314.3137840174033
2023-02-01,ibadan,maize,4714,276.5650420272006
2023-02-02,ibadan,maize,4713,254.47974691890215
2023-02-03,ibadan,maize,5175,288.8100237884331
2023-02-04,ibadan,maize,4353,304.24843457077657
2023-02-05,ibadan,maize,4762,301.25705203093787
2023-02-06,ibadan,maize,2491,300.09695111573853
2023-02-07,ibadan,maize,4340,296.86265402495786
2023-02-08,ibadan,maize,4477,271.2934259183598
2023-02-09,ibadan,maize,4762,320.70214043335795
2023-02-10,ibadan,maize,4470,298.8244957477109
2023-02-11,ibadan,maize,4120,280.40355675865635
2023-02-12,ibadan,maize,3206,304.80926567324883
2023-02-13,ibadan,maize,3915,270.96649885190794
2023-02-14,ibadan,maize,3570,281.44128083827127
2023-02-15,ibadan,maize,5216,308.3401973756449
2023-02-16,ibadan,maize,3146,300.1455203642276
2023-02-17,ibadan,maize,5280,289.9020365956198
2023-02-18,ibadan,maize,5364,283.94647963902025
2023-02-19,ibadan,maize,4515,311.6895254200385
2023-02-20,ibadan,maize,3516,290.1568915201848
2023-02-21,ibadan,maize,3583,299.74882699120025
2023-02-22,ibadan,maize,4063,289.8456895394296
2023-02-23,ibadan,maize,3411,300.6903420400558
2023-02-24,ibadan,maize,4016,360.30627240398275
2023-02-25,ibadan,maize,3640,285.02691425979685
2023-02-26,ibadan,maize,3376,304.04206763386935
2023-02-27,ibadan,maize,4637,276.70464006681607
2023-02-28,ibadan,maize,2646,309.45553810592406
2023-03-01,ibadan,maize,5410,311.46962384349786
2023-03-02,ibadan,maize,4184,260.30636418178756
2023-03-03,ibadan,maize,5477,331.7240736897235
2023-03-04,ibadan,maize,4769,297.3194282458839
2023-03-05,ibadan,maize,2563,292.8816609128435
2023-03-06,ibadan,maize,3277,321.48488683818016
2023-03-07,ibadan,maize,3618,310.23401499698826
2023-03-08,ibadan,maize,3466,318.91234856152624
2023-03-09,ibadan,maize,5783,318.98687772411404
2023-03-10,ibadan,maize,4095,331.2934271530528
2023-03-11,ibadan,maize,4269,301.5415253502723
2023-03-12,ibadan,maize,2355,327.8028934322328
2023-03-13,ibadan,maize,5336,318.44828702107606
2023-03-14,ibadan,maize,3422,346.79052870957275
2023-03-15,ibadan,maize,2561,338.7715135950445
2023-03-16,ibadan,maize,4044,292.03453146404354
2023-03-17,ibadan,maize,3999,353.38811654737964
2023-03-18,ibadan,maize,3651,343.66199621694415
2023-03-19,ibadan,maize,4318,335.7326221493829
2023-03-20,ibadan,maize,4148,303.50493503726625
2023-03-21,ibadan,maize,3955,303.0510021164254
2023-03-22,ibadan,maize,4672,324.007494246022
2023-03-23,ibadan,maize,5438,306.00535159470405
2023-03-24,ibadan,maize,3362,317.49411923320935
2023-03-25,ibadan,maize,3364,306.58631865796264
2023-03-26,ibadan,maize,4520,348.9025121783739
2023-03-27,ibadan,maize,3696,301.01330032753833
2023-03-28,ibadan,maize,4429,320.53057732031857
2023-03-29,ibadan,maize,3260,309.59594764690246
2023-03-30,ibadan,maize,5693,333.8954416614886
2023-03-31,ibadan,maize,3792,338.42692668559147
2023-04-01,ibadan,maize,5194,318.2978827713145
2023-04-02,ibadan,maize,4500,321.34376977150987
2023-04-03,ibadan,maize,4136,336.3245928237798
2023-04-04,ibadan,maize,3866,292.8647436353551
2023-04-05,ibadan,maize,3582,301.3068957030069
2023-04-06,ibadan,maize,4129,359.3496901994652
2023-04-07,ibadan,maize,4510,328.30390125273846
2023-04-08,ibadan,maize,3667,282.324775873273
2023-04-09,ibadan,maize,4069,335.0498903457631
2023-04-10,ibadan,maize,3662,341.3866588151645
2023-04-11,ibadan,maize,2548,331.464388630272
2023-04-12,ibadan,maize,4100,337.5438213972055
2023-04-13,ibadan,maize,3270,335.5646777051309
2023-04-14,ibadan,maize,2877,314.48025597812466
2023-04-15,ibadan,maize,4705,301.9444475773265
2023-04-16,ibadan,maize,2887,303.07356496412734
2023-04-17,ibadan,maize,3879,313.5565472110339
2023-04-18,ibadan,maize,2715,314.6797841180581
2023-04-19,ibadan,maize,3964,340.7417857661086
2023-04-20,ibadan,maize,3033,333.6927356145343
2023-04-21,ibadan,maize,4112,305.81977191950136
2023-04-22,ibadan,maize,2550,312.6049800034346
2023-04-23,ibadan,maize,4729,328.61937973415485
2023-04-24,ibadan,maize,4877,296.4339328796088
2023-04-25,ibadan,maize,3558,312.1924656299703
2023-04-26,ibadan,maize,6241,311.4353047578824
2023-04-27,ibadan,maize,4608,333.0903372962331
2023-04-28,ibadan,maize,3374,316.26600969607506
2023-04-29,ibadan,maize,3527,317.89433990023105
2023-04-30,ibadan,maize,2876,354.05042233479935
2023-05-01,ibadan,maize,5083,300.75196965693794
2023-05-02,ibadan,maize,4294,353.8050856930991
2023-05-03,ibadan,maize,4837,300.71009679968745
2023-05-04,ibadan,maize,2566,290.36765699854527
2023-05-05,ibadan,maize,3222,274.34675664193657
2023-05-06,ibadan,maize,6005,333.81128287258224
2023-05-07,ibadan,maize,3720,317.26863873146266
2023-05-08,ibadan,maize,3984,305.9898882165585
2023-05-09,ibadan,maize,4561,320.65157857612763
2023-05-10,ibadan,maize,3202,326.6627851718346
2023-05-11,ibadan,maize,4641,349.50274521956777
2023-05-12,ibadan,maize,4469,367.4389605889321
2023-05-13,ibadan,maize,4048,338.87609475082695
2023-05-14,ibadan,maize,3709,308.5085338053025
2023-05-15,ibadan,maize,3718,370.8357878540878
2023-05-16,ibadan,maize,2659,341.3736991486445
2023-05-17,ibadan,maize,5909,353.98962465587783
2023-05-18,ibadan,maize,3193,311.27585766697615
2023-05-19,ibadan,maize,3430,346.9502105408729
2023-05-20,ibadan,maize,2966,323.4517300212917
2023-05-21,ibadan,maize,3310,315.87504310292667
2023-05-22,ibadan,maize,4217,333.1305563585614
2023-05-23,ibadan,maize,3180,355.511292468361
2023-05-24,ibadan,maize,4780,297.32113363942216
2023-05-25,ibadan,maize,6447,357.5629051291554
2023-05-26,ibadan,maize,3599,337.5387077129315
2023-05-27,ibadan,maize,3101,344.5012405735966
2023-05-28,ibadan,maize,2552,305.8229659149409
2023-05-29,ibadan,maize,2837,344.0017516534035
2023-05-30,ibadan,maize,3198,349.1570605394386
2023-05-31,ibadan,maize,4667,289.7523770394765
2023-06-01,ibadan,maize,3794,313.02956917573624
2023-06-02,ibadan,maize,4759,321.080111707705
2023-06-03,ibadan,maize,3635,328.82633130546833
2023-06-04,ibadan,maize,4667,312.35669561646586
2023-06-05,ibadan,maize,3800,349.26459781672435
2023-06-06,ibadan,maize,4319,350.03596437422385
2023-06-07,ibadan,maize,3401,333.28616327365853
2023-06-08,ibadan,maize,4791,299.2113424834912
2023-06-09,ibadan,maize,4605,305.5247134256415
2023-06-10,ibadan,maize,3541,332.5996531697485
2023-06-11,ibadan,maize,4129,288.57956949053914
2023-06-12,ibadan,maize,3368,321.5198667563295
2023-06-13,ibadan,maize,3392,313.05479487106896
2023-06-14,ibadan,maize,2742,304.5080848603007
2023-06-15,ibadan,maize,4227,364.30087088826764
2023-06-16,ibadan,maize,2748,308.6478339832692
2023-06-17,ibadan,maize,3752,327.0601768098673
2023-06-18,ibadan,maize,3221,320.139810721528
2023-06-19,ibadan,maize,5397,299.56994869101055
2023-06-20,ibadan,maize,3135,324.5734530520656
2023-06-21,ibadan,maize,4522,303.06047097074764
2023-06-22,ibadan,maize,4385,283.26772293327167
2023-06-23,ibadan,maize,4111,314.3936439128555
2023-06-24,ibadan,maize,4174,286.6307494273606
2023-06-25,ibadan,maize,3017,315.0627609428352
2023-06-26,ibadan,maize,5480,329.69480398664535
2023-06-27,ibadan,maize,4780,332.9206439835512
2023-06-28,ibadan,maize,3836,297.5056528877588
2023-06-29,ibadan,maize,4111,308.3310251604781
2023-06-30,ibadan,maize,5345,287.92261916310457
2023-07-01,ibadan,maize,5680,376.53219188421104
2023-07-02,ibadan,maize,4947,315.80687780452433
2023-07-03,ibadan,maize,4509,318.3376388016722
2023-07-04,ibadan,maize,3453,307.14145379430266
2023-07-05,ibadan,maize,4334,309.4937649160151
2023-07-06,ibadan,maize,2967,319.95850451142684
2023-07-07,ibadan,maize,3397,305.8121792023181
2023-07-08,ibadan,maize,3046,357.42274263837123
2023-07-09,ibadan,maize,4556,319.22224219094386
2023-07-10,ibadan,maize,5429,350.7735220659074
2023-07-11,ibadan,maize,3731,307.8218352993275
2023-07-12,ibadan,maize,4153,305.2737859723817
2023-07-13,ibadan,maize,2837,307.71473922604713
2023-07-14,ibadan,maize,3023,314.69608020246164
2023-07-15,ibadan,maize,3278,305.2742371703822
2023-07-16,ibadan,maize,4234,307.9143832342338
2023-07-17,ibadan,maize,4913,295.636410454548
2023-07-18,ibadan,maize,3878,317.45557565945006
2023-07-19,ibadan,maize,3405,328.4923576153603
2023-07-20,ibadan,maize,3666,357.92624539145254
2023-07-21,ibadan,maize,5708,292.53950376248565
2023-07-22,ibadan,maize,3465,284.997338974879
2023-07-23,ibadan,maize,4857,292.6077756671585
2023-07-24,ibadan,maize,4075,336.73972025620714
2023-07-25,ibadan,maize,3279,307.71630002871825
2023-07-26,ibadan,maize,3713,356.9265300595654
2023-07-27,ibadan,maize,4273,333.9222165313438
2023-07-28,ibadan,maize,4719,354.38201055163364
2023-07-29,ibadan,maize,3653,287.26568111494737
2023-07-30,ibadan,maize,2510,303.22660910033557
2023-07-31,ibadan,maize,3003,306.63945401933586
2023-08-01,ibadan,maize,4469,315.7130244258204
2023-08-02,ibadan,maize,3653,317.0792779037236
2023-08-03,ibadan,maize,4108,293.3625134132959
2023-08-04,ibadan,maize,3649,300.1809934129985
2023-08-05,ibadan,maize,3798,299.19037457231263
2023-08-06,ibadan,maize,3184,340.5394870590981
2023-08-07,ibadan,maize,3623,359.2691875198917
2023-08-08,ibadan,maize,2718,282.6770925221399
2023-08-09,ibadan,maize,4203,315.9731938618749
2023-08-10,ibadan,maize,5384,312.89215132834096
2023-08-11,ibadan,maize,3816,336.53209692373593
2023-08-12,ibadan,maize,4827,313.9479608759262
2023-08-13,ibadan,maize,5105,308.3113569163829
2023-08-14,ibadan,maize,3918,331.18879243780225
2023-08-15,ibadan,maize,5154,311.3107628782957
2023-08-16,ibadan,maize,3211,297.4889151784856
2023-08-17,ibadan,maize,3326,308.5163156723018
2023-08-18,ibadan,maize,5355,300.879309429606
2023-08-19,ibadan,maize,3916,301.03631977173325
2023-08-20,ibadan,maize,3384,286.4419264205587
2023-08-21,ibadan,maize,2909,315.1867699431336
